"Term_Code","Term_Desc","Level","CRN","Subject","Number","Section","Session","Course_Status","Title","Meeting_Days","Meeting_Times","Building","Room","Seats_Avail","Start_Date","End_Date","Instructor","course_id","Campus","Delivery_Method","LOCATION"
202670,"Fall Term 2026",Undergraduate,70315,MATH,2914,001,01,Active,"CALCULUS I",R,"01:00 pm-02:20 pm",Corley,101,"0 / 35 / 42",8/19/2026,12/11/2026,"Jordan, Susan M.","MATH 2914 001, CRN-70315",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70471,MATH,2914,002,01,Active,"CALCULUS I",MWF,"09:00 am-09:50 am",Rothwell,211,"-1 / 38 / 56",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2914 002, CRN-70471",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70471,MATH,2914,002,01,Active,"CALCULUS I",R,"09:30 am-10:50 am",Rothwell,207,"-1 / 38 / 43",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2914 002, CRN-70471",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70319,MATH,2914,003,01,Active,"CALCULUS I",MWF,"10:00 am-10:50 am",Rothwell,213,"-1 / 35 / 40",8/19/2026,12/11/2026,"Yousuf, Marium","MATH 2914 003, CRN-70319",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70319,MATH,2914,003,01,Active,"CALCULUS I",T,"11:00 am-12:20 pm",Rothwell,312,"-1 / 35 / 48",8/19/2026,12/11/2026,"Yousuf, Marium","MATH 2914 003, CRN-70319",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70329,MATH,2924,001,01,Active,"CALCULUS II",MWF,"01:00 pm-01:50 pm",Corley,102,"11 / 30 / 32",8/19/2026,12/11/2026,"Yousuf, Marium","MATH 2924 001, CRN-70329",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70329,MATH,2924,001,01,Active,"CALCULUS II",R,"01:00 pm-02:20 pm",Corley,102,"11 / 30 / 32",8/19/2026,12/11/2026,"Yousuf, Marium","MATH 2924 001, CRN-70329",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70322,MATH,2924,002,01,Active,"CALCULUS II",T,"09:30 am-10:50 am",Rothwell,207,"2 / 30 / 43",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 2924 002, CRN-70322",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70322,MATH,2924,002,01,Active,"CALCULUS II",MWF,"09:00 am-09:50 am",Rothwell,207,"2 / 30 / 43",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 2924 002, CRN-70322",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70472,MATH,2934,001,01,Active,"CALCULUS III",MWF,"08:00 am-08:50 am",Rothwell,206,"0 / 30 / 32",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2934 001, CRN-70472",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70472,MATH,2934,001,01,Active,"CALCULUS III",R,"08:00 am-09:20 am",Rothwell,206,"0 / 30 / 32",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2934 001, CRN-70472",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70473,MATH,2934,002,01,Active,"CALCULUS III",MWF,"11:00 am-11:50 am",Rothwell,206,"2 / 30 / 32",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2934 002, CRN-70473",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70473,MATH,2934,002,01,Active,"CALCULUS III",R,"11:00 am-12:20 pm",Rothwell,206,"2 / 30 / 32",8/19/2026,12/11/2026,"Limperis, Thomas G.","MATH 2934 002, CRN-70473",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70305,MATH,3033,001,01,Active,"METH TEACH ELEM MATH",TR,"08:00 am-09:20 am",Corley,102,"10 / 28 / 32",8/19/2026,12/11/2026,"Taylor, Teresa L.","MATH 3033 001, CRN-70305",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70306,MATH,3033,TC1,01,Active,"METH TEACH ELEM MATH",TBA,TBA,Unassigned,Unassigned,"-16 / 20 / na",8/19/2026,12/11/2026,"Taylor, Teresa L.","MATH 3033 TC1, CRN-70306",M,"Web Only: Incl Proctored Exams","Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,70484,MATH,3243,001,01,Active,"DIFF EQUATIONS I",MWF,"11:00 am-11:50 am",Rothwell,212,"4 / 30 / 56",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 3243 001, CRN-70484",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70477,MATH,3243,002,01,Active,"DIFF EQUATIONS I",TR,"09:30 am-10:50 am",Corley,268,"1 / 30 / 36",8/19/2026,12/11/2026,"Overduin, Matthew D.","MATH 3243 002, CRN-70477",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70485,MATH,4003,001,01,Active,"LINEAR ALGEBRA I",MWF,"10:00 am-10:50 am",Rothwell,212,"3 / 36 / 56",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 4003 001, CRN-70485",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71740,MATH,4003,H01,01,Active,"HONORS LINEAR ALGEBRA I",MWF,"10:00 am-10:50 am",Rothwell,212,"0 / 1 / 56",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 4003 H01, CRN-71740",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70486,MATH,4033,001,01,Active,"ABSTRACT ALGEBRA I",MWF,"01:00 pm-01:50 pm",Corley,267,"18 / 30 / 40",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 4033 001, CRN-70486",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71739,MATH,4033,H01,01,Active,"HONORS ABSTRACT ALGEBRA I",MWF,"01:00 pm-01:50 pm",Corley,267,"-1 / 0 / 40",8/19/2026,12/11/2026,"Xiao, Xinli","MATH 4033 H01, CRN-71739",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70478,STAT,2163,001,01,Active,"INTRO/STATISTICAL METHODS",MWF,"10:00 am-10:50 am","Ross Pendergraft Library",220,"0 / 30 / 30",8/19/2026,12/11/2026,"Bain, Leslie M.","STAT 2163 001, CRN-70478",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70290,STAT,2163,002,01,Active,"INTRO/STATISTICAL METHODS",MWF,"01:00 pm-01:50 pm","Ross Pendergraft Library",332,"2 / 30 / 30",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 2163 002, CRN-70290",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70228,STAT,2163,003,01,Active,"INTRO/STATISTICAL METHODS",TR,"09:30 am-10:50 am",Corley,103,"0 / 30 / 36",8/19/2026,12/11/2026,"Bain, Leslie M.","STAT 2163 003, CRN-70228",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70291,STAT,2163,004,01,Active,"INTRO/STATISTICAL METHODS",MWF,"09:00 am-09:50 am",Rothwell,221,"-1 / 30 / 50",8/19/2026,12/11/2026,"King, Jamie L.","STAT 2163 004, CRN-70291",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70292,STAT,2163,TC1,01,Active,"INTRO/STATISTICAL METHODS",TBA,TBA,Unassigned,Unassigned,"0 / 30 / na",8/19/2026,12/11/2026,"King, Jamie L.","STAT 2163 TC1, CRN-70292",M,"Web Only: Incl Proctored Exams","Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,70229,STAT,2163,TC2,,Canceled,"INTRO/STATISTICAL METHODS",TBA,TBA,Unassigned,Unassigned,"0 / 0 / na",,,Staff,"STAT 2163 TC2, CRN-70229",M,"Web Only: Incl Proctored Exams","Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,70479,STAT,3153,001,01,Active,"APPLIED STATISTICS",MWF,"11:00 am-11:50 am",Rothwell,306,"-1 / 30 / 40",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 3153 001, CRN-70479",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70480,STAT,3153,002,01,Active,"APPLIED STATISTICS",MWF,"02:00 pm-02:50 pm",Rothwell,206,"-2 / 30 / 32",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 3153 002, CRN-70480",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71741,STAT,3153,H02,01,Active,"HONORS APPLIED STATISTICS",MWF,"02:00 pm-02:50 pm",Rothwell,206,"-1 / 0 / 32",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 3153 H02, CRN-71741",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70481,STAT,4113,001,01,Active,"CATEGORICAL DATA ANALYSIS",MWF,"09:00 am-09:50 am",Rothwell,217,"15 / 20 / 32",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 4113 001, CRN-70481",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,70483,STAT,4163,TC1,,Canceled,"MATHEMATICAL STATISTICS",TBA,TBA,Unassigned,Unassigned,"0 / 0 / na",,,Staff,"STAT 4163 TC1, CRN-70483",M,"Web Only: Incl Proctored Exams","Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,70487,STAT,4383,001,,Canceled,"MACHINE LEARNING",TBA,TBA,Unassigned,Unassigned,"0 / 0 / na",,,Staff,"STAT 4383 001, CRN-70487",M,,"Russellville - Location Indeterminate"
202670,"Fall Term 2026",Graduate,70482,STAT,5113,001,01,Active,"CATEGORIAL DATA ANALYSIS",MWF,"09:00 am-09:50 am",Rothwell,217,"8 / 10 / 32",8/19/2026,12/11/2026,"Jordan, Scott M.","STAT 5113 001, CRN-70482",M,,"Russellville On-campus"
202670,"Fall Term 2026",Graduate,70488,STAT,5383,001,,Canceled,"MACHINE LEARNING",TBA,TBA,Unassigned,Unassigned,"0 / 0 / na",,,Staff,"STAT 5383 001, CRN-70488",M,,"Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,71369,STEM,1001,001,01,Active,"ORIENTATION TO STEM",M,"12:00 pm-12:50 pm","McEver Science Building",103,"0 / 23 / 37",8/19/2026,12/11/2026,"Young, Jessica P.","STEM 1001 001, CRN-71369",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71370,STEM,1001,002,01,Active,"ORIENTATION TO STEM",W,"12:00 pm-12:50 pm",Corley,101,"3 / 23 / 42",8/19/2026,12/11/2026,"Ballard, Kasey L.","STEM 1001 002, CRN-71370",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71372,STEM,1001,003,01,Active,"ORIENTATION TO STEM",T,"10:00 am-10:50 am",Corley,101,"4 / 23 / 42",8/19/2026,12/11/2026,"Jackson, John R.","STEM 1001 003, CRN-71372",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71374,STEM,1001,004,01,Active,"ORIENTATION TO STEM",M,"02:00 pm-02:50 pm",Unassigned,Unassigned,"3 / 23 / na",8/19/2026,12/11/2026,"Amrine, Chiraz S.","STEM 1001 004, CRN-71374",M,,"Russellville - Location Indeterminate"
202670,"Fall Term 2026",Undergraduate,71377,STEM,1001,005,01,Active,"ORIENTATION TO STEM",R,"10:00 am-10:50 am",Corley,102,"3 / 23 / 32",8/19/2026,12/11/2026,"Cunningham, Rebecca L.","STEM 1001 005, CRN-71377",M,,"Russellville On-campus"
202670,"Fall Term 2026",Undergraduate,71378,STEM,1001,006,01,Active,"ORIENTATION TO STEM",R,"01:00 pm-01:50 pm",Corley,103,"0 / 23 / 36",8/19/2026,12/11/2026,"Cunningham, Rebecca L.","STEM 1001 006, CRN-71378",M,,"Russellville On-campus"
